flowers, 856 520 841 529 
flowers, 943 879 383 269 
flowers, 219 102 377 256 
chair, 441 149 897 426 
chair, 1049 804 731 406 
chair, 342 6 629 359 
chair, 1197 940 871 607 
chair, 1120 784 631 391 
chair, 207 2 900 609 
plate, 518 351 825 756 
plate, 1006 954 352 313 
lamp, 911 808 375 217 
lamp, 300 199 380 222 
mirror, 1040 894 268 95 
mirror, 188 44 268 90 
vase, 1143 1075 430 373 
vase, 1137 1084 451 430 
figurine, 1054 1007 384 280 
figurine, 118 90 367 263 
couch, 799 280 568 343 
couch, 1048 255 899 861 
candle, 485 453 491 392 
candle, 603 568 486 388 
pillow, 794 672 444 341 
pillow, 408 282 447 349 
bowl, 247 209 381 368 
bow, 993 943 91 4 
tree, 1199 1056 602 119 
window, 654 438 345 47 
curtain, 742 658 352 1 
curtain, 433 346 349 1 
stack of books, 644 541 803 719 
stack of books, 1009 944 387 369 
table, 1070 804 457 369 
table, 609 444 627 464 
side table, 1179 962 694 434 
drapes, 1179 1110 459 2 
decorative bow, 146 96 95 1 
box, 216 170 376 354 
dish, 203 165 390 377 
dish, 903 867 384 372 
end table, 293 137 435 372 
coffee table, 855 301 865 746 
area rug, 1199 2 899 562 
wall, 352 2 389 1 
wall, 1114 742 473 1 
