monitor, 46 15 121 103 
monitor, 157 128 129 112 
phone, 82 62 123 115 
computer screen, 156 124 136 114 
window, 69 25 120 14 
window, 253 176 136 32 
window, 168 114 130 31 
ceiling, 255 36 27 1 
curtain, 28 4 126 1 
curtain, 83 68 114 27 
desk, 243 110 239 130 
book, 162 130 145 136 
chair, 124 79 176 106 
chair, 255 240 240 170 
plant, 154 89 109 43 
plant, 255 181 131 1 
statue, 222 204 153 130 
keyboard, 153 124 137 131 
keyboard, 62 26 130 122 
ceiling lamp, 166 156 19 13 
vase, 9 0 132 85 
vase, 233 216 137 119 
cabinets, 90 0 205 123 
