chair, 67 1 158 90 
book shelf, 111 1 145 10 
desk, 201 2 254 134 
desk, 231 96 172 100 
table extension, 230 97 167 100 
panelling, 215 171 142 2 
panelling, 256 238 172 0 
monitor, 143 108 117 88 
lamp, 120 54 168 111 
lamp, 146 135 32 15 
lamp, 255 244 50 24 
cabinet, 108 81 142 14 
bouquet, 181 163 129 89 
notebook, 69 30 172 157 
books, 65 14 47 28 
books, 74 44 75 58 
books, 76 34 107 90 
keyboard, 153 126 134 119 
window, 242 207 163 0 
window, 174 157 120 0 
window, 136 125 91 0 
papers, 189 154 145 130 
ashtray, 89 59 189 172 
painting, 39 5 79 49 
bookshelves, 84 0 153 9 
vase, 23 18 79 60 
vase, 33 25 81 67 
desk mat, 92 7 184 151 
air filter, 80 62 146 113 
