oven, 155 100 178 110 
oven, 152 102 176 125 
cabinet, 205 29 88 27 
cabinet, 24 1 255 1 
cabinet, 102 23 244 118 
cabinet, 205 179 114 86 
cabinet, 21 0 255 0 
cabinet, 100 20 243 120 
microwave, 153 99 87 59 
microwave, 149 102 84 61 
curtain, 240 214 103 41 
pot, 145 127 116 101 
pot, 143 129 116 101 
sink, 56 21 135 120 
plate, 97 78 112 92 
bowl, 220 190 134 115 
plant, 255 220 254 189 
counter, 256 139 141 124 
counter, 181 152 118 111 
counter, 100 20 152 114 
island, 256 138 249 124 
cabinets, 204 32 87 29 
cabinets, 255 139 248 131 
stove, 151 102 123 111 
kettle, 123 105 116 101 
window, 30 19 88 22 
window, 255 239 94 42 
lamp, 256 243 121 85 
bottle, 250 240 135 103 
bottle, 165 159 112 104 
bottle, 173 166 112 105 
basket, 49 22 120 96 
cup, 49 43 120 116 
cup, 34 28 120 116 
cup, 180 172 133 126 
cup, 190 184 134 128 
sink faucet, 28 20 114 108 
ceiling, 255 20 28 0 
rug, 95 49 218 191 
utensils, 222 206 118 106 
