floor, 146 27 256 215 
floor, 146 27 255 216 
painting, 194 172 122 100 
painting, 194 171 92 68 
painting, 235 206 84 59 
counter, 247 9 181 130 
bowl, 196 156 241 219 
cabinet, 68 44 109 46 
cabinet, 77 0 254 150 
cabinet, 175 77 216 150 
cabinet, 11 0 254 13 
cabinet, 13 0 175 12 
kettle, 223 193 161 133 
sink, 176 103 147 138 
jar, 190 171 212 185 
plant, 45 18 94 69 
plant, 135 106 131 97 
plant, 137 106 130 95 
plant, 29 9 161 119 
plant, 255 174 120 32 
glasses, 255 239 135 117 
window, 152 70 128 25 
window, 154 68 130 17 
food, 67 33 147 133 
food, 66 37 143 133 
cabinets, 244 211 256 164 
cabinets, 174 0 255 149 
shelves, 208 140 255 179 
plate, 68 31 147 140 
ceiling lamp, 239 57 52 36 
curtain, 96 71 120 72 
curtain, 153 124 128 72 
stove, 233 153 170 153 
faucet, 147 138 139 116 
ceiling, 255 5 20 0 
shelf, 62 7 49 26 
shelf, 43 8 98 93 
shelf, 43 9 63 52 
bottle, 49 42 39 22 
jars, 38 10 56 41 
picture frame, 19 8 94 70 
blender, 62 52 130 111 
