pillow, 96 59 149 125 
pillow, 131 97 149 137 
painting, 218 203 88 65 
painting, 243 232 88 66 
mirror, 246 230 155 59 
boot, 202 186 210 187 
boot, 191 171 214 201 
plant, 223 205 160 109 
plant, 144 132 126 113 
bed, 203 39 212 107 
cabinet, 159 119 101 55 
cabinet, 46 0 103 49 
cabinet, 192 154 147 125 
night stand dresser, 52 0 196 151 
shelf, 127 46 102 95 
shelf, 87 46 87 80 
shelf, 37 3 139 131 
shelf, 125 82 71 64 
shelf, 152 122 129 124 
blanket, 193 80 197 154 
cloth, 174 132 188 155 
statue, 58 47 79 66 
statue, 115 94 94 75 
statue, 77 67 79 56 
statue, 103 90 64 42 
statue, 116 109 63 41 
statue, 16 1 254 204 
statue, 30 10 254 214 
statue, 39 27 256 217 
ceiling, 256 1 30 1 
book, 27 6 158 151 
