bed, 253 32 255 89 
window, 68 7 165 24 
curtain, 38 4 196 21 
curtain, 71 41 175 28 
pillow, 184 146 170 137 
pillow, 220 185 174 141 
pillow, 80 28 209 169 
shelf, 197 119 63 47 
shelf, 256 200 61 46 
toy, 147 131 46 26 
toy, 129 124 48 39 
toy, 164 140 61 31 
toy, 198 185 46 30 
toy, 215 203 45 27 
toy, 228 216 45 29 
toy, 256 242 62 16 
toy, 215 207 77 63 
toy, 153 145 76 61 
toy, 111 87 170 142 
toy, 118 75 70 28 
teddy bear, 186 168 46 32 
doll, 172 154 169 143 
doll, 183 165 174 144 
doll, 197 178 173 146 
chest, 132 50 254 218 
chair, 114 84 172 137 
dresser, 18 0 222 168 
air vent, 72 45 11 1 
ceiling, 254 6 23 1 
