chair, 204 155 221 135 
chair, 126 78 219 135 
chair, 57 1 207 134 
chair top, 243 227 125 114 
chair top, 215 198 120 110 
chair top, 176 158 119 109 
chair top, 148 132 119 108 
chair top, 123 106 119 109 
chair top, 82 64 122 111 
chair top, 51 32 125 112 
painting, 173 157 103 89 
painting, 124 108 104 91 
painting, 149 132 103 91 
picture, 151 132 106 93 
beam, 83 63 121 62 
beam, 214 195 120 62 
conference table, 255 6 154 118 
place mat, 68 28 150 142 
place mat, 256 223 147 138 
overhead lighting, 241 44 66 33 
ceiling, 256 0 63 1 
ceiling lamp, 151 136 47 40 
ceiling lamp, 201 187 50 45 
ceiling lamp, 101 87 50 44 
ceiling lamp, 247 38 45 22 
