picture frame, 204 171 134 107 
picture frame, 217 205 80 67 
picture frame, 189 174 81 69 
chair top, 145 107 147 133 
chair top, 203 176 162 137 
chair top, 236 204 175 144 
chair top, 256 228 189 156 
chair, 83 63 170 141 
chair, 99 77 172 150 
chair, 103 71 231 165 
chair, 172 91 255 176 
chair, 256 176 255 207 
conference table, 255 94 237 146 
books, 109 56 136 118 
books, 32 9 110 95 
books, 13 2 133 116 
books, 35 3 91 73 
books, 48 29 131 120 
kleenex, 154 141 169 162 
trophy, 96 83 99 57 
trophy, 82 71 101 65 
trophy, 68 55 98 57 
trophy, 110 98 101 54 
trophy, 125 113 99 58 
trophy, 142 130 98 57 
trophy, 157 141 99 57 
trophy, 166 154 98 64 
phone, 227 208 143 123 
ceiling lamp, 218 203 10 3 
ceiling lamp, 39 27 3 0 
window, 255 244 138 61 
display case, 54 1 187 24 
display case, 111 54 184 24 
display case, 173 114 147 24 
display case, 227 172 161 24 
