apple, 363 291 811 750 
apple, 510 439 822 754 
apple, 402 350 790 729 
candle, 1338 1294 645 554 
candle, 1307 1277 643 515 
chair, 904 564 1050 633 
chair top, 1076 914 1050 747 
chair top, 217 1 739 500 
bench, 1400 1182 1018 804 
vase, 316 148 802 643 
vase, 430 368 328 229 
vase, 265 222 325 242 
vase, 473 404 198 92 
vase, 584 522 207 99 
vase, 516 462 328 261 
vase, 236 173 178 87 
vase, 379 317 196 80 
vase, 57 2 174 22 
vase, 20 2 324 219 
table, 802 1 1050 719 
bowl, 630 528 330 271 
jar, 121 35 321 243 
pitcher, 369 311 326 239 
plate, 405 240 192 81 
plate, 547 434 331 229 
plate, 179 18 182 2 
plate, 616 464 205 63 
pot, 229 133 328 258 
shelf, 712 2 399 2 
window, 1233 837 626 84 
mirror, 1399 1357 448 157 
dried flowers in vase, 1400 1200 663 192 
surf board, 1399 1174 724 626 
decorative apple, 484 418 790 734 
decorative apple, 350 300 748 712 
wall, 1401 0 1007 2 
floor, 1399 42 1051 948 
