painting, 879 634 110 2 
painting, 923 619 397 117 
cabinet, 1369 1254 51 2 
drapes, 572 345 533 2 
drapes, 154 2 804 2 
window, 1400 1314 193 1 
window, 349 111 452 1 
apple, 1379 1350 178 148 
apple, 1397 1380 171 145 
tea pot, 1356 1255 240 150 
drawer, 1344 1257 370 285 
drawer, 1400 1345 354 276 
cubbord, 1399 1348 592 343 
cubbord, 1349 1259 601 353 
knob, 1303 1282 335 323 
knob, 1349 1334 410 395 
side table, 1121 563 611 345 
lamp, 1056 954 367 40 
pot, 1014 962 384 301 
pot, 965 888 380 193 
pot, 924 833 398 252 
pot, 752 698 421 335 
pot, 765 684 397 240 
pot, 687 571 431 199 
throw pillow, 405 167 583 407 
throw pillow, 1074 850 637 402 
throw pillow, 1332 1093 789 501 
throw pillow, 1181 864 1050 922 
chair, 457 103 606 420 
chair, 1091 713 659 496 
chair, 1366 912 1023 591 
chair, 103 2 1050 685 
pitcher, 360 194 733 489 
bowl, 511 330 803 733 
grapes, 503 354 791 682 
plate, 893 575 754 637 
banana, 832 615 745 684 
banana, 795 653 702 616 
banana, 834 732 688 617 
banana, 873 669 698 652 
table cloth, 1068 77 1050 716 
table, 1049 55 1049 525 
basket, 656 363 701 574 
melon, 605 505 578 508 
cantelope, 571 477 645 573 
artichoke, 423 358 620 524 
artichoke, 481 403 645 552 
artichoke, 643 558 617 529 
pineapple, 542 411 597 437 
